# epoch 0  H=7.9968 C=8.0032 HO=-0.0064  A(t)=0
        85  3333333333333333  33333333333333333333333333333333
        83  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
        48  mmmmmmmmmmmmmmmm  6d6d6d6d6d6d6d6d6d6d6d6d6d6d6d6d
        34  ................  bfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbf
        23  ................  b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9
        23  ................  10101010101010101010101010101010
        22  ................  e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9
        15  ................  cdcdcdcdcdcdcdcdcdcdcdcdcdcdcdcd
        14  ................  e0e0e0e0e0e0e0e0e0e0e0e0e0e0e0e0
# epoch 250  H=7.9646 C=7.4076 HO=0.5570  A(t)=9
        91  ................  bcbcbcbcbcbcbcbcbcbcbcbcbcbcbcbc
        84  ................  0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a
        83  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
        81  3333333333333333  33333333333333333333333333333333
        62  ................  b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1
        36  mm.mm.mm.mm.mm.m  6d6d016d6d016d6d016d6d016d6d016d
        36  m.mm.mm.mm.mm.mm  6d016d6d016d6d016d6d016d6d016d6d
        36  .mm.mm.mm.mm.mm.  016d6d016d6d016d6d016d6d016d6d01
        34  ................  bfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbf
        24  zzzzzzzzzzzzzzzz  7a7a7a7a7a7a7a7a7a7a7a7a7a7a7a7a
# epoch 300  H=7.9590 C=7.3665 HO=0.5926  A(t)=13
        94  3333333333333333  33333333333333333333333333333333
        74  ................  bcbcbcbcbcbcbcbcbcbcbcbcbcbcbcbc
        62  ................  b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1
        55  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
        34  ................  bfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbf
        23  ................  c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2
        23  ................  10101010101010101010101010101010
        16  ................  e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9
        13  ****************  2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a
        12  ................  cdcdcdcdcdcdcdcdcdcdcdcdcdcdcdcd
# epoch 350  H=7.9522 C=7.3162 HO=0.6360  A(t)=14
        85  3333333333333333  33333333333333333333333333333333
        62  ................  b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1
        45  ................  bcbcbcbcbcbcbcbcbcbcbcbcbcbcbcbc
        39  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
        21  ................  bfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbf
        15  ................  e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9
        14  bbbbbbbbbbbbbbbb  62626262626262626262626262626262
        13  ****************  2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a
        12  RRRRRRRRRRRRRRRR  52525252525252525252525252525252
        11  ................  0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a
# epoch 400  H=7.9436 C=7.2605 HO=0.6831  A(t)=14
        62  ................  b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1
        59  3333333333333333  33333333333333333333333333333333
        38  ................  bcbcbcbcbcbcbcbcbcbcbcbcbcbcbcbc
        27  ................  e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9
        25  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
        21  ................  bfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbf
        14  ................  17171717171717171717171717171717
        13  ****************  2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a
         9  RRRRRRRRRRRRRRRR  52525252525252525252525252525252
         9  ................  0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a0a
# epoch 450  H=7.9312 C=7.2068 HO=0.7244  A(t)=17
       108  ................  01010101010101010101010101010101
        75  3333333333333333  33333333333333333333333333333333
        58  ................  b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1
        48  ................  e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9
        32  ................  bcbcbcbcbcbcbcbcbcbcbcbcbcbcbcbc
        21  ................  bfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbf
        17  !!!!!!!!!!!!!!!!  21212121212121212121212121212121
        13  ****************  2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a
        12  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
        10  ................  91919191919191919191919191919191
# epoch 500  H=7.9095 C=7.1624 HO=0.7471  A(t)=20
        78  ................  01010101010101010101010101010101
        53  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        51  ................  e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9
        51  ................  b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1
        21  ................  bfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbf
        16  >>>>>>>>>>>>>>>>  3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e
        13  ****************  2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a
        12  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
        11  ================  3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d
        10  ................  fcfcfcfcfcfcfcfcfcfcfcfcfcfcfcfc
# epoch 550  H=7.8664 C=7.0723 HO=0.7941  A(t)=21
       111  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        84  ................  01010101010101010101010101010101
        70  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        51  ................  b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1
        37  ................  e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9
        21  ................  bfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbf
        14  ................  bcbcbcbcbcbcbcbcbcbcbcbcbcbcbcbc
        13  ****************  2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a
        12  >>>>>>>>>>>>>>>>  3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e
        11  ================  3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d
# epoch 600  H=7.8271 C=6.9813 HO=0.8458  A(t)=23
       383  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        67  ................  01010101010101010101010101010101
        38  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        29  ................  bcbcbcbcbcbcbcbcbcbcbcbcbcbcbcbc
        19  ................  b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1b1
        18  ................  bfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbf
        17  >>>>>>>>>>>>>>>>  3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e
        15  }}}}}}}}}}}}}}}}  7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d
        15  <<<<<<,<<<<<<<<<  3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c
        15  <<<<<,<<<<<<<<<<  3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c
# epoch 650  H=7.7662 C=6.8943 HO=0.8719  A(t)=26
       844  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        57  ................  01010101010101010101010101010101
        32  {{{{{{{{{{{{{{{{  7b7b7b7b7b7b7b7b7b7b7b7b7b7b7b7b
        25  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        24  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        23  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
        23  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
        21  <<<<<<<<<<<<<,<<  3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c
        21  <<<<<,<<<<<<<<<<  3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c
        21  <<<,<<<<<<<<<<<<  3c3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c
# epoch 700  H=7.6989 C=6.7653 HO=0.9337  A(t)=34
      1248  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        41  {{{{{{{{{{{{{{{{  7b7b7b7b7b7b7b7b7b7b7b7b7b7b7b7b
        41  ................  01010101010101010101010101010101
        26  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        25  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
        24  <<<<<<<<<<<<<,<<  3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c
        21  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        19  ................  d6d6d6d6d6d6d6d6d6d6d6d6d6d6d6d6
        19  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
        18  ................  bfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbf
# epoch 750  H=7.6391 C=6.6481 HO=0.9910  A(t)=36
      1411  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        46  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        37  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        37  <<<<,<<<<<<<<<<<  3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c3c
        36  <<<<<<<,<<<<<<<<  3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c
        36  <<<<<,<<<<<<<<<<  3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c
        35  <<<<<<,<<<<<<<<<  3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c
        35  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
        35  <,<<<<<<<<<<<<<<  3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        34  <<<<<<<<,<<<<<<<  3c3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c
# epoch 800  H=7.5692 C=6.5793 HO=0.9898  A(t)=37
      1214  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        54  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        37  ................  f3f3f3f3f3f3f3f3f3f3f3f3f3f3f3f3
        33  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        32  }}}}}}}}}}}}}}}}  7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d
        32  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
        27  <<<<<<<<<<<<<,<<  3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c
        25  <<<<<<<<<,<<<<<<  3c3c3c3c3c3c3c3c3c2c3c3c3c3c3c3c
        25  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
        25  <,<<<<<<<<<<<<<<  3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
# epoch 850  H=7.4683 C=6.4479 HO=1.0204  A(t)=44
      1823  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        47  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        46  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        43  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
        43  <,<<<<<<<<<<<<<<  3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        42  <<<<<<<<<<<<<,<<  3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c
        41  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
        39  <<<<<<<<<,<<<<<<  3c3c3c3c3c3c3c3c3c2c3c3c3c3c3c3c
        39  <<<<<,<<<<<<<<<<  3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c
        39  <<<<,<<<<<<<<<<<  3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c3c
# epoch 900  H=7.4214 C=6.4102 HO=1.0112  A(t)=56
      1768  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       115  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        48  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        46  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
        45  <<<<<<<<<<<<<,<<  3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c
        44  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        43  <<<<<<,<<<<<<<<<  3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c
        42  <<<<<<<<<<<<,<<<  3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c3c
        42  <<<<<,<<<<<<<<<<  3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c
        41  <,<<<<<<<<<<<<<<  3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
# epoch 950  H=7.3909 C=6.3370 HO=1.0538  A(t)=72
      1961  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        66  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        59  <<<<<<<,<<<<<<<<  3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c
        58  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        58  <<<<<<,<<<<<<<<<  3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c
        57  <<<<<<<<,<<<<<<<  3c3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c
        57  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
        56  <<<<<,<<<<<<<<<<  3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c
        55  <<<<<<<<<<,<<<<<  3c3c3c3c3c3c3c3c3c3c2c3c3c3c3c3c
        55  <,<<<<<<<<<<<<<<  3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
# epoch 1000  H=7.3175 C=6.2325 HO=1.0850  A(t)=81
      2423  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       109  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        73  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        70  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
        67  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
        66  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        65  <<<<<<<<<<<<<,<<  3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c
        63  <,<<<<<<<<<<<<<<  3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        58  <<<<<<<<<,<<<<<<  3c3c3c3c3c3c3c3c3c2c3c3c3c3c3c3c
        58  <<<<<<<<,<<<<<<<  3c3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c
# epoch 1050  H=7.2502 C=6.1537 HO=1.0965  A(t)=83
      2518  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       153  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        79  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        73  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        70  <<<<<<<,<<<<<<<<  3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c
        70  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
        70  <,<<<<<<<<<<<<<<  3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        69  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
        69  <<<<<<,<<<<<<<<<  3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c
        68  <<<<<<<<,<<<<<<<  3c3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c
# epoch 1100  H=7.1857 C=6.0936 HO=1.0921  A(t)=83
      2177  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       239  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        72  <<<<<<<,<<<<<<<<  3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c
        69  <<<<<<<<,<<<<<<<  3c3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c
        65  <<<<<<<<<,<<<<<<  3c3c3c3c3c3c3c3c3c2c3c3c3c3c3c3c
        65  <<<<<<,<<<<<<<<<  3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c
        62  <<<<<<<<<<,<<<<<  3c3c3c3c3c3c3c3c3c3c2c3c3c3c3c3c
        62  <<<<<,<<<<<<<<<<  3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c
        60  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        59  <<<<<<<<<<<,<<<<  3c3c3c3c3c3c3c3c3c3c3c2c3c3c3c3c
# epoch 1150  H=7.0441 C=5.9298 HO=1.1143  A(t)=88
      3524  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        80  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        78  <<<<<<,<<<<<<<<<  3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c
        77  <<<<<<<<,<<<<<<<  3c3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c
        77  <<<<<,<<<<<<<<<<  3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c
        77  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        74  <<<<<<<,<<<<<<<<  3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c
        74  <<<<,<<<<<<<<<<<  3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c3c
        74  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
        73  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
# epoch 1200  H=6.8827 C=5.7344 HO=1.1483  A(t)=92
      3779  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       245  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
        90  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        89  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        89  <<<<<,<<<<<<<<<<  3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c3c
        89  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
        88  <<<<<<<,<<<<<<<<  3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c
        88  <<<<<<,<<<<<<<<<  3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c
        88  <,<<<<<<<<<<<<<<  3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        87  <<<<<<<<<<<<<,<<  3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c
# epoch 1250  H=6.7358 C=5.5833 HO=1.1526  A(t)=96
      4855  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       215  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
       104  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
        97  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        96  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
        96  <<<<<<<<<<<<<,<<  3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c
        95  <<<<<<<<<<,<<<<<  3c3c3c3c3c3c3c3c3c3c2c3c3c3c3c3c
        95  <,<<<<<<<<<<<<<<  3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
        94  <<<<<<<<<<<<,<<<  3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c3c
        92  <<<<<<<<<<<,<<<<  3c3c3c3c3c3c3c3c3c3c3c2c3c3c3c3c
# epoch 1300  H=6.5686 C=5.4266 HO=1.1420  A(t)=104
      4774  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       342  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
       141  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
       141  <<<<<<<<<<<<<,<<  3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c
       139  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
       138  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       133  <<,<<<<<<<<<<<<<  3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c
       133  <,<<<<<<<<<<<<<<  3c2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       129  <<<<<<<<<<<<,<<<  3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c3c
       127  <<<,<<<<<<<<<<<<  3c3c3c2c3c3c3c3c3c3c3c3c3c3c3c3c
# epoch 1350  H=6.4555 C=5.3398 HO=1.1157  A(t)=110
      4994  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       335  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
       131  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
       130  <<<<<<<<<<<<<<,<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c
       128  <<<<<<<<<<<,<<<<  3c3c3c3c3c3c3c3c3c3c3c2c3c3c3c3c
       126  <<<<<<<<<<<<<,<<  3c3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c
       125  <<<<<<<<<<<<,<<<  3c3c3c3c3c3c3c3c3c3c3c3c2c3c3c3c
       125  <<<<<<<,<<<<<<<<  3c3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c
       124  ,<<<<<<<<<<<<<<<  2c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       123  <<<<<<,<<<<<<<<<  3c3c3c3c3c3c2c3c3c3c3c3c3c3c3c3c
# epoch 1400  H=6.3542 C=5.2698 HO=1.0844  A(t)=127
      4635  <<<<<<<<<<<<<<<<  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c
       212  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
       125  <<<<<<<<<<<<<<<,  3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c2c
